기업명,연도,보고서유형,매출액,영업이익
디씨엠,2017,사업보고서,"133,622,331,835","16,555,026,096"
AK홀딩스,2016,반기보고서,"1,378,197,891,715","96,305,701,728"
AK홀딩스,2016,사업보고서,"2,921,831,063,617","213,669,704,558"
AK홀딩스,2017,반기보고서,"1,616,236,134,021","120,865,481,754"
AK홀딩스,2017,사업보고서,"3,392,454,610,505","265,641,267,071"
HS애드,2016,반기보고서,"177,717,390,552","1,575,561,030"
HS애드,2016,사업보고서,"407,958,968,625","19,588,688,305"
HS애드,2017,반기보고서,"206,275,905,725","-3,415,246,572"
HS애드,2017,사업보고서,"501,300,688,225","19,713,357,553"
대한유화,2016,반기보고서,"799,058,334,193","176,350,050,396"
대한유화,2016,사업보고서,"1,596,377,041,938","343,018,078,928"
대한유화,2017,반기보고서,"658,404,742,753","96,270,514,623"
대한유화,2017,사업보고서,"1,779,426,201,829","284,222,355,464"
백산,2016,반기보고서,"97,652,134,519","13,362,007,463"
백산,2016,사업보고서,"200,786,094,448","27,636,960,670"
백산,2017,반기보고서,"100,196,439,334","11,291,477,133"
백산,2017,사업보고서,"211,371,854,179","23,679,225,450"
체시스,2016,반기보고서,"26,334,119,742","-1,516,314,536"
체시스,2016,사업보고서,"52,151,044,672","1,730,713,661"
체시스,2017,반기보고서,"27,474,593,039","-1,540,681,951"
체시스,2017,사업보고서,"55,923,698,488","-2,515,138,761"
자화전자,2016,반기보고서,"156,166,792,941","15,046,988,051"
자화전자,2016,사업보고서,"298,489,508,439","19,333,488,422"
자화전자,2017,반기보고서,"205,392,891,194","13,520,235,006"
자화전자,2017,사업보고서,"445,631,662,403","27,894,630,862"
케이티,2016,반기보고서,"11,192,669,000,000","812,081,000,000"
케이티,2016,사업보고서,"22,743,665,000,000","1,439,979,000,000"
케이티,2017,반기보고서,"11,454,151,000,000","864,272,000,000"
케이티,2017,사업보고서,"23,387,267,000,000","1,375,286,000,000"
엑시큐어하이트론,2016,반기보고서,"19,484,394,529","-5,876,236,093"
엑시큐어하이트론,2016,사업보고서,"41,132,053,816","-8,008,675,953"
엑시큐어하이트론,2017,반기보고서,"17,741,539,156","-2,936,807,076"
엑시큐어하이트론,2017,사업보고서,"37,570,264,508","-11,408,758,231"
제일기획,2016,반기보고서,"1,479,261,854,203","66,258,487,528"
제일기획,2016,사업보고서,"3,232,593,889,361","149,549,495,972"
제일기획,2017,반기보고서,"1,499,685,154,170","75,614,569,808"
제일기획,2017,사업보고서,"3,374,986,899,177","156,535,958,167"
스틱인베스트먼트,2016,반기보고서,"69,163,267,725","9,812,228,607"
스틱인베스트먼트,2016,사업보고서,"139,798,799,963","16,160,665,467"
스틱인베스트먼트,2017,반기보고서,"76,150,572,163","4,073,504,683"
스틱인베스트먼트,2017,사업보고서,"154,801,276,443","12,204,401,725"
케이씨,2016,반기보고서,"183,490,984,816","25,163,322,731"
케이씨,2016,사업보고서,"487,492,476,427","54,073,689,596"
케이씨,2017,반기보고서,"398,824,161,348","38,202,434,365"
케이씨,2017,사업보고서,"572,952,988,895","55,523,700,289"
대원화성,2016,반기보고서,"62,974,335,842","7,211,027,839"
대원화성,2016,사업보고서,"124,361,109,282","12,437,540,150"
대원화성,2017,반기보고서,"57,486,982,811","5,899,111,088"
대원화성,2017,사업보고서,"118,378,909,882","10,020,855,408"
E1,2016,반기보고서,"1,974,355,041,152","44,077,601,844"
E1,2016,사업보고서,"3,995,900,596,772","11,087,869,222"
E1,2017,반기보고서,"2,129,464,339,822","41,183,524,452"
E1,2017,사업보고서,"4,408,216,434,613","93,694,351,462"
SK가스,2016,반기보고서,"2,460,906,245,829","105,294,482,817"
SK가스,2016,사업보고서,"5,254,738,368,500","180,788,099,743"
SK가스,2017,반기보고서,"3,358,882,310,703","74,101,185,830"
SK가스,2017,사업보고서,"6,689,683,933,938","125,439,007,276"
다우기술,2016,반기보고서,"565,363,973,812","131,685,014,113"
다우기술,2016,사업보고서,"1,153,420,151,411","253,412,926,072"
다우기술,2017,반기보고서,"637,496,070,556","174,422,742,352"
다우기술,2017,사업보고서,"1,351,213,660,827","331,503,632,692"
영보화학,2016,반기보고서,"75,698,454,610","7,934,380,241"
영보화학,2016,사업보고서,"157,803,796,728","16,308,949,953"
영보화학,2017,반기보고서,"81,804,529,147","5,296,544,653"
영보화학,2017,사업보고서,"164,618,162,618","12,471,273,390"
SKC,2016,반기보고서,"1,147,435,551,758","85,347,361,004"
SKC,2016,사업보고서,"2,359,440,143,632","149,300,909,746"
SKC,2017,반기보고서,"1,202,165,344,249","82,016,542,969"
SKC,2017,사업보고서,"2,653,544,415,383","175,694,737,669"
웰바이오텍,2016,반기보고서,"42,139,974,496","1,843,417,291"
웰바이오텍,2016,사업보고서,"85,292,458,501","-406,890,403"
웰바이오텍,2017,반기보고서,"36,035,919,863","71,984,977"
웰바이오텍,2017,사업보고서,"70,785,770,560","-5,129,698,138"
한국주강,2016,반기보고서,"15,183,549,559","754,800,321"
한국주강,2016,사업보고서,"26,502,234,990","-204,508,582"
한국주강,2017,반기보고서,"15,487,522,214","-645,345,155"
한국주강,2017,사업보고서,"29,920,639,789","-2,088,619,692"
디와이덕양,2016,반기보고서,"542,935,790,917","2,064,987,697"
디와이덕양,2016,사업보고서,"1,050,169,762,359","2,297,805,433"
디와이덕양,2017,반기보고서,"495,337,339,253","-2,313,503,619"
디와이덕양,2017,사업보고서,"1,046,535,624,319","4,355,365,282"
에쓰씨엔지니어링,2016,반기보고서,"174,761,426,375","-2,259,528,742"
에쓰씨엔지니어링,2016,사업보고서,"310,315,230,594","-10,714,929,145"
에쓰씨엔지니어링,2017,반기보고서,"133,878,854,805","3,568,712,624"
에쓰씨엔지니어링,2017,사업보고서,"251,692,538,291","4,719,961,468"
인지컨트롤스,2016,반기보고서,"325,833,185,882","11,723,664,664"
인지컨트롤스,2016,사업보고서,"623,987,468,864","18,370,072,802"
인지컨트롤스,2017,반기보고서,"289,138,351,160","4,098,021,676"
인지컨트롤스,2017,사업보고서,"540,854,542,878","4,993,554,866"
경동인베스트,2016,반기보고서,"619,826,241,938","8,326,317,840"
경동인베스트,2016,사업보고서,"1,181,902,637,143","28,667,527,787"
경동인베스트,2017,반기보고서,"57,926,799,002","-3,821,995,025"
경동인베스트,2017,사업보고서,"195,069,859,267","36,380,461,912"
아이티센씨티에스,2016,반기보고서,"55,363,277,340","-3,737,267,562"
아이티센씨티에스,2016,사업보고서,"166,860,474,141","1,522,471,761"
아이티센씨티에스,2017,반기보고서,"59,829,160,314","411,287,907"
아이티센씨티에스,2017,사업보고서,"143,622,950,646","2,127,309,063"
에스제이엠홀딩스,2016,반기보고서,"90,051,906,275","8,391,879,051"
에스제이엠홀딩스,2016,사업보고서,"181,367,297,319","13,611,421,892"
에스제이엠홀딩스,2017,반기보고서,"86,852,815,382","5,379,597,179"
에스제이엠홀딩스,2017,사업보고서,"169,845,354,967","10,445,486,472"
SK하이닉스,2016,반기보고서,"7,596,644,000,000","1,014,651,000,000"
SK하이닉스,2016,사업보고서,"17,197,975,000,000","3,276,746,000,000"
SK하이닉스,2017,반기보고서,"12,981,796,000,000","5,518,299,000,000"
SK하이닉스,2017,사업보고서,"30,109,434,000,000","13,721,326,000,000"
INVENI,2016,반기보고서,"610,805,570,106","17,466,815,509"
INVENI,2016,사업보고서,"1,051,315,418,146","21,127,258,606"
INVENI,2017,반기보고서,"642,175,668,050","21,456,281,315"
INVENI,2017,사업보고서,"1,115,181,077,006","24,391,296,824"
MH에탄올,2016,반기보고서,"25,031,156,831","6,734,193,810"
MH에탄올,2016,사업보고서,"48,897,025,351","11,874,475,840"
MH에탄올,2017,반기보고서,"23,869,452,106","5,453,956,098"
MH에탄올,2017,사업보고서,"51,977,132,358","8,116,710,814"
동남합성,2016,반기보고서,"42,848,403,310","3,658,836,726"
동남합성,2016,사업보고서,"104,228,394,812","8,053,178,299"
동남합성,2017,반기보고서,"70,415,782,112","-868,602,342"
동남합성,2017,사업보고서,"137,438,595,249","894,813,309"
삼성E&A,2016,반기보고서,"3,354,132,176,516","30,143,381,585"
삼성E&A,2016,사업보고서,"7,010,541,652,838","71,163,965,384"
삼성E&A,2017,반기보고서,"2,974,897,803,323","24,767,366,283"
삼성E&A,2017,사업보고서,"5,513,446,635,564","21,715,981,313"
신도리코,2016,반기보고서,"261,652,016,315","15,306,303,679"
신도리코,2016,사업보고서,"507,283,934,955","16,262,543,896"
신도리코,2017,반기보고서,"269,140,507,379","19,023,609,985"
신도리코,2017,사업보고서,"558,437,441,837","32,621,677,585"
온타이드,2016,반기보고서,"103,250,145,486","5,052,965,232"
온타이드,2016,사업보고서,"197,368,723,485","10,563,534,362"
온타이드,2017,반기보고서,"103,733,427,457","5,305,934,931"
온타이드,2017,사업보고서,"191,602,988,751","-5,856,431,780"
퍼시스,2016,반기보고서,"118,241,793,341","8,548,203,318"
퍼시스,2016,사업보고서,"231,594,907,471","16,806,246,237"
퍼시스,2017,반기보고서,"144,865,220,071","16,185,442,750"
퍼시스,2017,사업보고서,"289,460,886,458","23,019,396,166"
WISCOM,2016,반기보고서,"68,640,793,325","1,439,320,923"
WISCOM,2016,사업보고서,"134,468,635,409","1,474,039,411"
WISCOM,2017,반기보고서,"58,154,069,028","61,596,354"
WISCOM,2017,사업보고서,"116,849,878,652","335,710,322"
동원수산,2016,반기보고서,"69,247,324,530","686,555,514"
동원수산,2016,사업보고서,"133,122,130,472","1,340,909,622"
동원수산,2017,반기보고서,"89,798,447,956","4,132,196,771"
동원수산,2017,사업보고서,"161,702,450,177","6,615,880,414"
미래산업,2016,반기보고서,"10,331,326,530","-4,195,820,057"
미래산업,2016,사업보고서,"23,311,149,481","-8,557,361,132"
미래산업,2017,반기보고서,"16,997,892,602","-1,372,738,139"
미래산업,2017,사업보고서,"34,478,510,840","-9,459,738,877"
HDC,2016,반기보고서,"2,188,385,112,796","246,581,295,341"
HDC,2016,사업보고서,"4,749,886,365,818","517,208,863,121"
HDC,2017,반기보고서,"2,497,245,631,212","282,222,456,347"
HDC,2017,사업보고서,"5,358,684,696,822","646,135,580,993"
광전자,2016,반기보고서,"82,944,965,076","-2,771,550,598"
광전자,2016,사업보고서,"170,928,368,281","-1,449,134,854"
광전자,2017,반기보고서,"89,413,237,420","3,704,470,057"
광전자,2017,사업보고서,"177,386,000,234","8,282,822,344"
한국단자공업,2016,반기보고서,"347,598,318,155","44,271,181,462"
한국단자공업,2016,사업보고서,"714,241,350,458","90,403,518,374"
한국단자공업,2017,반기보고서,"376,952,915,999","41,946,217,360"
한국단자공업,2017,사업보고서,"744,446,391,461","66,145,012,587"
디아이,2016,반기보고서,"41,603,298,680","236,185,798"
디아이,2016,사업보고서,"109,725,349,302","5,481,932,699"
디아이,2017,반기보고서,"53,701,637,544","1,898,803,637"
디아이,2017,사업보고서,"152,165,620,184","11,515,168,561"
신성이엔지,2016,반기보고서,"144,717,318,658","7,728,334,985"
신성이엔지,2016,반기보고서,"107,288,361,965","6,071,048,329"
신성이엔지,2016,사업보고서,"217,216,935,533","-9,743,379,177"
신성이엔지,2017,반기보고서,"460,518,562,876","-15,343,765,066"
신성이엔지,2017,사업보고서,"990,545,401,930","-5,655,317,425"
티에이치엔,2016,반기보고서,"149,569,082,032","5,163,787,119"
티에이치엔,2016,사업보고서,"293,815,683,725","10,453,017,290"
티에이치엔,2017,반기보고서,"161,812,229,949","5,201,404,096"
티에이치엔,2017,사업보고서,"312,716,519,579","9,686,392,218"
한온시스템,2016,반기보고서,"2,918,938,826,281","199,834,646,481"
한온시스템,2016,사업보고서,"5,703,714,576,919","422,548,148,284"
한온시스템,2017,반기보고서,"2,822,278,680,475","229,867,109,538"
한온시스템,2017,사업보고서,"5,585,673,304,390","468,436,687,401"
블루산업개발,2016,반기보고서,"40,099,683,041","-1,002,631,438"
블루산업개발,2016,사업보고서,"87,503,535,227","785,564,715"
블루산업개발,2017,반기보고서,"49,751,422,775","484,341,452"
블루산업개발,2017,사업보고서,"105,060,838,714","3,290,591,594"
유니온,2016,반기보고서,"47,370,720,967","663,366,961"
유니온,2016,사업보고서,"92,313,119,408","1,679,999,288"
유니온,2017,반기보고서,"77,183,300,461","2,175,665,676"
유니온,2017,사업보고서,"181,139,044,376","462,110,767"
키다리스튜디오,2016,반기보고서,"12,632,138,380","9,125,367"
키다리스튜디오,2016,사업보고서,"25,254,649,715","234,277,800"
키다리스튜디오,2017,반기보고서,"5,254,253,952","-269,285,452"
키다리스튜디오,2017,사업보고서,"14,286,728,508","-495,282,130"
한국제지,2016,반기보고서,"322,954,710,309","8,623,530,681"
한국제지,2016,사업보고서,"652,735,933,172","24,857,087,967"
한국제지,2017,반기보고서,"329,582,471,124","7,462,560,128"
한국제지,2017,사업보고서,"677,891,044,158","9,721,104,191"
한국제지,2016,반기보고서,"78,431,521,870","4,559,021,997"
한국제지,2016,사업보고서,"159,354,399,688","10,867,512,596"
한국제지,2017,반기보고서,"83,106,508,986","2,289,776,333"
한국제지,2017,사업보고서,"164,484,704,230","721,823,799"
한섬,2016,반기보고서,"318,869,787,272","32,066,092,984"
한섬,2016,사업보고서,"711,998,208,526","72,028,391,150"
한섬,2017,반기보고서,"545,087,123,846","39,288,520,751"
한섬,2017,사업보고서,"1,228,675,785,847","54,996,446,679"
현대엘리베이터,2016,반기보고서,"814,061,777,586","81,428,956,833"
현대엘리베이터,2016,사업보고서,"1,758,791,900,587","181,566,033,358"
현대엘리베이터,2017,반기보고서,"981,726,533,879","69,825,527,821"
현대엘리베이터,2017,사업보고서,"1,993,700,559,079","135,284,765,368"
환인제약,2016,반기보고서,"71,710,206,643","11,701,356,557"
환인제약,2016,사업보고서,"141,376,271,501","21,625,072,768"
환인제약,2017,반기보고서,"72,805,104,217","17,296,902,539"
환인제약,2017,사업보고서,"147,953,429,455","29,650,993,013"
계룡건설산업,2016,반기보고서,"850,243,798,092","24,820,777,189"
계룡건설산업,2016,사업보고서,"1,958,513,609,315","77,636,441,788"
계룡건설산업,2017,반기보고서,"1,061,968,765,561","43,550,615,864"
계룡건설산업,2017,사업보고서,"2,240,832,538,368","114,969,969,416"
서원,2016,반기보고서,"114,158,205,553","5,219,179,500"
서원,2016,사업보고서,"247,766,403,496","12,630,820,768"
서원,2017,반기보고서,"122,066,990,923","5,806,775,139"
서원,2017,사업보고서,"257,175,363,858","12,840,330,992"
에스원,2016,반기보고서,"889,314,093,217","106,613,353,917"
에스원,2016,사업보고서,"1,830,176,817,492","205,677,782,755"
에스원,2017,반기보고서,"959,509,502,841","108,324,696,669"
에스원,2017,사업보고서,"1,942,266,128,227","202,574,357,021"
태경산업,2016,반기보고서,"204,242,776,506","4,974,411,182"
태경산업,2016,사업보고서,"444,685,146,627","12,234,376,447"
태경산업,2017,반기보고서,"286,527,544,103","12,107,425,286"
태경산업,2017,사업보고서,"563,737,011,928","19,588,309,439"
신대양제지,2016,반기보고서,"151,583,247,066","5,210,351,793"
신대양제지,2016,사업보고서,"252,519,997,434","8,244,561,155"
신대양제지,2017,반기보고서,"217,703,707,676","8,310,161,318"
신대양제지,2017,사업보고서,"512,805,673,153","28,760,715,467"
와이투솔루션,2016,반기보고서,"48,391,389,107","168,211,839"
와이투솔루션,2016,사업보고서,"97,923,870,458","-4,787,260,165"
와이투솔루션,2017,반기보고서,"45,171,898,847","-1,164,294,740"
와이투솔루션,2017,사업보고서,"112,119,451,246","-3,234,740,044"
남해화학,2016,반기보고서,"590,205,907,643","16,771,797,458"
남해화학,2016,사업보고서,"1,096,493,483,985","12,736,957,472"
남해화학,2017,반기보고서,"604,462,768,717","27,330,330,047"
남해화학,2017,사업보고서,"1,122,369,005,650","28,122,937,774"
성안머티리얼스,2016,반기보고서,"102,731,693,018","-2,566,392,258"
성안머티리얼스,2016,사업보고서,"195,719,920,484","-6,707,795,986"
성안머티리얼스,2017,반기보고서,"105,622,019,198","-904,195,901"
성안머티리얼스,2017,사업보고서,"203,110,710,825","-4,950,041,434"
HMM,2016,반기보고서,"2,234,751,000,000","-416,972,000,000"
HMM,2016,사업보고서,"4,584,810,000,000","-833,391,000,000"
HMM,2017,반기보고서,"2,544,437,000,000","-259,319,000,000"
HMM,2017,사업보고서,"5,028,016,000,000","-406,780,000,000"
경인양행,2016,반기보고서,"142,620,592,324","7,321,560,966"
경인양행,2016,사업보고서,"274,873,816,617","10,577,181,316"
경인양행,2017,반기보고서,"151,246,936,348","3,980,737,024"
경인양행,2017,사업보고서,"299,987,729,474","7,364,796,912"
풀무원,2016,반기보고서,"964,631,543,050","10,495,985,105"
풀무원,2016,사업보고서,"2,030,673,097,853","37,944,669,966"
풀무원,2017,반기보고서,"1,089,760,341,607","17,711,194,581"
풀무원,2017,사업보고서,"2,238,114,683,314","53,472,586,733"
서울도시가스,2016,반기보고서,"768,416,314,675","15,576,253,439"
서울도시가스,2016,사업보고서,"1,272,040,228,186","-6,700,808,456"
서울도시가스,2017,반기보고서,"754,773,563,366","10,068,498,159"
서울도시가스,2017,사업보고서,"1,350,420,752,529","10,133,358,058"
이구산업,2016,반기보고서,"96,127,779,049","4,126,687,892"
이구산업,2016,사업보고서,"197,534,880,311","9,953,456,093"
이구산업,2017,반기보고서,"113,556,606,659","6,374,325,916"
이구산업,2017,사업보고서,"229,269,978,510","14,241,196,785"
에넥스,2016,반기보고서,"186,579,684,456","2,013,444,700"
에넥스,2016,사업보고서,"394,111,410,504","2,375,860,334"
에넥스,2017,반기보고서,"203,576,680,514","2,698,505,606"
에넥스,2017,사업보고서,"434,532,817,938","3,467,158,514"
에이프로젠,2016,반기보고서,"29,225,381,878","3,862,766,596"
에이프로젠,2016,사업보고서,"54,835,625,520","5,064,397,054"
에이프로젠,2017,반기보고서,"24,403,569,526","2,328,315,403"
에이프로젠,2017,사업보고서,"44,897,115,460","1,830,794,507"
제이준코스메틱,2016,반기보고서,"3,367,849,157","-1,908,098,341"
제이준코스메틱,2016,사업보고서,"83,423,744,171","13,337,890,013"
제이준코스메틱,2017,반기보고서,"66,452,334,186","13,491,293,595"
제이준코스메틱,2017,사업보고서,"129,713,291,469","22,303,352,210"
한국카본,2016,반기보고서,"141,342,418,622","15,990,150,099"
한국카본,2016,사업보고서,"257,626,474,902","26,888,600,665"
한국카본,2017,반기보고서,"119,890,593,817","9,893,947,946"
한국카본,2017,사업보고서,"239,057,382,448","4,875,046,838"
KPX케미칼,2016,반기보고서,"306,662,551,678","26,732,120,040"
KPX케미칼,2016,사업보고서,"647,361,932,266","44,285,686,949"
KPX케미칼,2017,반기보고서,"342,313,790,059","17,635,535,635"
KPX케미칼,2017,사업보고서,"703,676,901,916","29,975,307,922"
TP,2016,반기보고서,"390,511,056,415","-15,515,913,137"
TP,2016,사업보고서,"864,658,855,272","-48,623,953,021"
TP,2017,반기보고서,"378,355,386,712","2,749,165,554"
TP,2017,사업보고서,"922,195,888,986","23,691,492,984"
에스엠벡셀,2016,반기보고서,"39,463,913,671","-1,476,288,277"
에스엠벡셀,2016,사업보고서,"77,234,738,295","-4,438,670,276"
에스엠벡셀,2017,반기보고서,"37,011,610,384","-1,075,619,590"
에스엠벡셀,2017,사업보고서,"72,104,140,176","-2,885,362,404"
KC그린홀딩스,2016,반기보고서,"186,669,405,720","12,991,449,401"
KC그린홀딩스,2016,사업보고서,"391,371,451,730","25,871,978,384"
KC그린홀딩스,2017,반기보고서,"181,108,051,903","8,783,048,252"
KC그린홀딩스,2017,사업보고서,,"19,749,505,245"
문배철강,2016,반기보고서,"61,482,140,497","2,584,350,958"
문배철강,2016,사업보고서,"129,929,057,497","5,447,714,665"
문배철강,2017,반기보고서,"75,513,366,319","4,117,609,701"
문배철강,2017,사업보고서,"156,033,585,066","6,475,062,868"
웅진,2016,반기보고서,"136,952,010,947","1,874,050,515"
웅진,2016,사업보고서,"242,973,132,718","-11,792,563,961"
웅진,2017,반기보고서,"136,286,348,836","4,247,548,507"
웅진,2017,사업보고서,"282,834,110,079","10,377,193,524"
HL D&I,2016,반기보고서,"866,765,775,909","48,369,961,251"
HL D&I,2016,사업보고서,"1,831,824,053,559","95,524,301,029"
HL D&I,2017,반기보고서,"929,185,478,809","68,646,222,595"
HL D&I,2017,사업보고서,"1,920,605,104,866","157,229,402,904"
오뚜기,2016,반기보고서,"1,003,697,660,829","76,024,412,293"
오뚜기,2016,사업보고서,"2,010,658,195,588","142,501,147,213"
오뚜기,2017,반기보고서,"1,045,271,206,758","71,513,972,095"
오뚜기,2017,사업보고서,"2,126,150,492,294","146,055,183,226"
일정실업,2016,반기보고서,"42,556,021,732","1,682,446,864"
일정실업,2016,사업보고서,"78,880,851,929","4,445,338,290"
일정실업,2017,반기보고서,"24,596,364,511","-1,992,672,922"
일정실업,2017,사업보고서,"49,086,383,720","-6,384,221,919"
엘에스일렉트릭,2016,반기보고서,"1,026,316,678,835","66,749,543,333"
엘에스일렉트릭,2016,사업보고서,"2,213,616,050,767","124,423,931,693"
엘에스일렉트릭,2017,반기보고서,"1,147,758,115,489","79,612,444,574"
엘에스일렉트릭,2017,사업보고서,"2,343,745,307,086","158,442,276,230"
대양금속,2016,반기보고서,"70,753,381,456","3,242,947,625"
대양금속,2016,사업보고서,"146,247,516,956","9,842,030,564"
대양금속,2017,반기보고서,"89,692,521,535","7,696,186,794"
대양금속,2017,사업보고서,"172,877,204,515","12,949,438,457"
이화산업,2016,반기보고서,"35,989,854,820","1,710,570,790"
이화산업,2016,사업보고서,"55,157,745,371","1,187,275,952"
이화산업,2017,반기보고서,"33,131,045,530","1,502,740,961"
이화산업,2017,사업보고서,"65,664,098,834","778,638,228"
동원시스템즈,2016,반기보고서,"618,176,062,661","57,771,334,999"
동원시스템즈,2016,사업보고서,"1,300,758,722,950","126,875,363,971"
동원시스템즈,2017,반기보고서,"618,107,322,285","54,823,950,849"
동원시스템즈,2017,사업보고서,"1,283,193,348,144","102,645,084,604"
삼성중공업,2016,반기보고서,"5,250,880,763,941","-277,638,195,772"
삼성중공업,2016,사업보고서,"10,414,188,640,168","-147,199,515,568"
삼성중공업,2017,반기보고서,"4,736,685,968,693","48,064,934,332"
삼성중공업,2017,사업보고서,"7,901,235,154,581","-524,163,793,609"
모토닉,2016,반기보고서,"98,838,995,998","1,366,691,407"
모토닉,2016,사업보고서,"195,300,520,053","2,368,561,173"
모토닉,2017,반기보고서,"112,658,237,054","7,610,748,930"
모토닉,2017,사업보고서,"211,531,507,486","12,753,296,810"
화신,2016,반기보고서,"626,631,061,079","35,025,907,403"
화신,2016,사업보고서,"1,249,725,574,186","46,163,682,929"
화신,2017,반기보고서,"552,574,735,121","-10,820,069,951"
화신,2017,사업보고서,"1,066,933,942,166","-22,843,417,366"
삼화페인트공업,2016,반기보고서,"242,633,390,404","13,282,525,843"
삼화페인트공업,2016,사업보고서,"482,191,529,811","18,875,178,325"
삼화페인트공업,2017,반기보고서,"245,245,651,811","1,498,167,956"
삼화페인트공업,2017,사업보고서,"488,121,070,614","8,769,702,051"
경동나비엔,2016,반기보고서,"247,278,299,241","28,769,906,087"
경동나비엔,2016,사업보고서,"583,252,904,474","45,831,936,768"
경동나비엔,2017,반기보고서,"268,478,158,649","18,320,087,363"
경동나비엔,2017,사업보고서,"684,660,957,517","47,757,034,163"
DB,2016,반기보고서,"104,593,451,596","7,994,390,914"
DB,2016,사업보고서,"204,809,968,492","10,903,255,300"
DB,2017,반기보고서,"84,389,817,632","3,248,154,364"
DB,2017,사업보고서,"199,529,518,864","4,080,798,007"
SGC에너지,2016,반기보고서,"146,954,968,436","6,294,274,007"
SGC에너지,2016,사업보고서,"297,458,693,223","1,427,655,053"
SGC에너지,2017,반기보고서,"145,593,405,789","-4,148,848,891"
SGC에너지,2017,사업보고서,"319,961,347,298","-17,014,154,849"
대림바스,2016,반기보고서,"98,584,178,880","5,439,147,372"
대림바스,2016,사업보고서,"209,090,129,871","14,349,729,461"
대림바스,2017,반기보고서,"109,498,163,268","5,969,220,739"
대림바스,2017,사업보고서,"232,886,929,854","12,117,330,911"
대한해운,2016,반기보고서,"248,490,178,797","19,622,111,493"
대한해운,2016,사업보고서,"540,314,590,209","44,065,761,018"
대한해운,2017,반기보고서,"711,858,249,467","61,527,301,364"
대한해운,2017,사업보고서,"1,560,743,883,612","100,868,234,655"
휴니드테크놀러지스,2016,반기보고서,"24,065,598,989","658,521,577"
휴니드테크놀러지스,2016,사업보고서,"178,932,323,542","18,787,266,945"
휴니드테크놀러지스,2017,반기보고서,"16,049,520,841","-1,265,522,689"
휴니드테크놀러지스,2017,사업보고서,"180,853,581,251","16,809,732,046"
수산세보틱스,2016,반기보고서,"47,705,752,217","3,601,042,410"
수산세보틱스,2016,사업보고서,"88,829,912,123","3,909,810,974"
수산세보틱스,2017,반기보고서,"53,004,283,164","2,802,829,042"
수산세보틱스,2017,사업보고서,"101,949,176,330","3,301,271,457"
롯데케미칼,2016,반기보고서,"6,125,621,579,804","1,167,533,854,879"
롯데케미칼,2016,사업보고서,"13,223,540,873,785","2,544,253,936,085"
롯데케미칼,2017,반기보고서,"7,849,330,448,914","1,447,050,303,213"
롯데케미칼,2017,사업보고서,"15,874,510,689,910","2,929,720,957,827"
세아베스틸지주,2016,반기보고서,"1,266,860,856,613","84,945,504,776"
세아베스틸지주,2016,사업보고서,"2,531,111,524,260","143,463,963,416"
세아베스틸지주,2017,반기보고서,"1,521,418,599,472","104,722,277,904"
세아베스틸지주,2017,사업보고서,"3,055,344,916,475","188,523,884,602"
호텔신라,2016,반기보고서,"1,843,064,452,872","38,038,916,057"
호텔신라,2016,사업보고서,"3,715,311,073,945","78,965,728,348"
호텔신라,2017,반기보고서,"1,920,868,324,561","27,250,442,107"
호텔신라,2017,사업보고서,"4,011,499,999,472","73,086,158,077"
태경비케이,2016,반기보고서,"70,829,330,515","3,030,035,992"
태경비케이,2016,사업보고서,"171,527,281,920","8,480,064,524"
태경비케이,2017,반기보고서,"109,705,056,308","4,597,608,193"
태경비케이,2017,사업보고서,"212,161,978,094","7,351,807,319"
화승코퍼레이션,2016,반기보고서,"826,317,128,599","55,979,958,737"
화승코퍼레이션,2016,사업보고서,"1,616,064,420,894","105,315,808,969"
화승코퍼레이션,2017,반기보고서,"767,304,488,498","35,163,564,374"
화승코퍼레이션,2017,사업보고서,"1,443,395,992,202","35,781,064,941"
신흥,2016,반기보고서,"62,181,486,548","2,214,470,335"
신흥,2016,사업보고서,"124,367,361,413","4,229,081,360"
신흥,2017,반기보고서,"58,911,160,981","2,150,911,047"
신흥,2017,사업보고서,"121,146,583,555","4,031,141,627"
화승인더스트리,2016,반기보고서,"476,551,905,083","34,095,355,431"
화승인더스트리,2016,사업보고서,"1,011,154,972,945","78,139,591,070"
화승인더스트리,2017,반기보고서,"554,827,016,698","35,352,114,671"
화승인더스트리,2017,사업보고서,"1,151,943,445,400","94,753,932,187"
극동유화,2016,반기보고서,"116,788,148,175","10,074,721,829"
극동유화,2016,사업보고서,"239,781,642,260","18,133,758,868"
극동유화,2017,반기보고서,"121,252,393,254","6,393,487,114"
극동유화,2017,사업보고서,"490,067,710,866","13,604,742,574"
고려산업,2016,반기보고서,"87,278,075,216","3,969,423,866"
고려산업,2016,사업보고서,"172,279,708,468","6,679,283,953"
고려산업,2017,반기보고서,"83,966,341,380","3,061,683,898"
고려산업,2017,사업보고서,"174,524,412,089","5,946,697,386"
대현,2016,반기보고서,"133,700,932,821","6,911,657,189"
대현,2016,사업보고서,"280,173,383,316","16,060,254,991"
대현,2017,반기보고서,"136,471,336,101","6,099,124,347"
대현,2017,사업보고서,"283,694,373,213","13,882,003,603"
케이비아이동국실업,2016,반기보고서,"311,407,469,091","8,791,981,129"
케이비아이동국실업,2016,사업보고서,"625,956,922,252","18,178,525,566"
케이비아이동국실업,2017,반기보고서,"285,311,357,293","-15,610,446,987"
